# xval	 xerr-	 xerr+	 yval	 yerr-	 yerr+
1.406250e+01	1.006940e+00	1.006940e+00	9.193224e-04	0.000000e+00	0.000000e+00
1.607639e+01	1.006945e+00	1.006945e+00	8.756541e-04	0.000000e+00	0.000000e+00
1.809027e+01	1.006945e+00	1.006945e+00	7.535209e-04	0.000000e+00	0.000000e+00
2.010417e+01	1.006945e+00	1.006945e+00	6.123605e-04	0.000000e+00	0.000000e+00
2.211805e+01	1.006945e+00	1.006945e+00	5.596791e-04	0.000000e+00	0.000000e+00
2.413195e+01	1.006945e+00	1.006945e+00	6.218284e-04	0.000000e+00	0.000000e+00
2.614583e+01	1.006945e+00	1.006945e+00	6.791839e-04	0.000000e+00	0.000000e+00
2.815973e+01	1.006945e+00	1.006945e+00	7.420499e-04	0.000000e+00	0.000000e+00
3.017361e+01	1.006945e+00	1.006945e+00	8.313210e-04	0.000000e+00	0.000000e+00
3.218750e+01	1.006940e+00	1.006940e+00	8.838279e-04	0.000000e+00	0.000000e+00
3.420139e+01	1.006945e+00	1.006945e+00	9.496092e-04	0.000000e+00	0.000000e+00
3.621527e+01	1.006945e+00	1.006945e+00	1.044385e-03	0.000000e+00	0.000000e+00
3.822916e+01	1.006945e+00	1.006945e+00	1.095986e-03	0.000000e+00	0.000000e+00
4.024305e+01	1.006945e+00	1.006945e+00	1.171244e-03	0.000000e+00	0.000000e+00
4.225695e+01	1.006945e+00	1.006945e+00	1.182221e-03	0.000000e+00	0.000000e+00
4.427084e+01	1.006945e+00	1.006945e+00	1.321202e-03	0.000000e+00	0.000000e+00
4.628473e+01	1.006945e+00	1.006945e+00	1.372177e-03	0.000000e+00	0.000000e+00
4.829861e+01	1.006945e+00	1.006945e+00	1.453460e-03	0.000000e+00	0.000000e+00
5.031250e+01	1.006940e+00	1.006940e+00	1.549245e-03	0.000000e+00	0.000000e+00
5.232639e+01	1.006945e+00	1.006945e+00	1.614310e-03	0.000000e+00	0.000000e+00
5.434027e+01	1.006945e+00	1.006945e+00	1.646969e-03	0.000000e+00	0.000000e+00
5.635416e+01	1.006945e+00	1.006945e+00	1.700881e-03	0.000000e+00	0.000000e+00
5.836805e+01	1.006945e+00	1.006945e+00	1.659685e-03	0.000000e+00	0.000000e+00
6.038195e+01	1.006945e+00	1.006945e+00	1.812783e-03	0.000000e+00	0.000000e+00
6.239584e+01	1.006945e+00	1.006945e+00	1.919510e-03	0.000000e+00	0.000000e+00
6.440972e+01	1.006945e+00	1.006945e+00	2.016055e-03	0.000000e+00	0.000000e+00
6.642361e+01	1.006945e+00	1.006945e+00	2.007004e-03	0.000000e+00	0.000000e+00
6.843750e+01	1.006940e+00	1.006940e+00	1.976007e-03	0.000000e+00	0.000000e+00
7.045139e+01	1.006945e+00	1.006945e+00	1.972899e-03	0.000000e+00	0.000000e+00
7.246527e+01	1.006945e+00	1.006945e+00	2.270907e-03	0.000000e+00	0.000000e+00
7.447916e+01	1.006945e+00	1.006945e+00	2.214136e-03	0.000000e+00	0.000000e+00
7.649305e+01	1.006945e+00	1.006945e+00	2.251748e-03	0.000000e+00	0.000000e+00
7.850695e+01	1.006945e+00	1.006945e+00	2.208574e-03	0.000000e+00	0.000000e+00
8.052084e+01	1.006945e+00	1.006945e+00	2.379465e-03	0.000000e+00	0.000000e+00
8.253473e+01	1.006945e+00	1.006945e+00	2.527541e-03	0.000000e+00	0.000000e+00
8.454861e+01	1.006945e+00	1.006945e+00	2.434876e-03	0.000000e+00	0.000000e+00
8.656250e+01	1.006940e+00	1.006940e+00	2.312929e-03	0.000000e+00	0.000000e+00
8.857639e+01	1.006945e+00	1.006945e+00	2.706990e-03	0.000000e+00	0.000000e+00
9.059027e+01	1.006945e+00	1.006945e+00	2.631103e-03	0.000000e+00	0.000000e+00
9.260416e+01	1.006945e+00	1.006945e+00	2.615472e-03	0.000000e+00	0.000000e+00
9.461805e+01	1.006945e+00	1.006945e+00	2.307395e-03	0.000000e+00	0.000000e+00
9.663195e+01	1.006945e+00	1.006945e+00	2.376721e-03	0.000000e+00	0.000000e+00
9.864584e+01	1.006945e+00	1.006945e+00	2.627995e-03	0.000000e+00	0.000000e+00
1.006597e+02	1.006960e+00	1.006960e+00	2.504204e-03	0.000000e+00	0.000000e+00
1.026737e+02	1.006950e+00	1.006950e+00	2.481713e-03	0.000000e+00	0.000000e+00
1.046875e+02	1.006900e+00	1.006900e+00	2.563164e-03	0.000000e+00	0.000000e+00
1.067013e+02	1.006950e+00	1.006950e+00	2.217586e-03	0.000000e+00	0.000000e+00
1.087152e+02	1.006950e+00	1.006950e+00	2.543178e-03	0.000000e+00	0.000000e+00
1.107292e+02	1.006950e+00	1.006950e+00	2.818861e-03	0.000000e+00	0.000000e+00
1.127430e+02	1.006950e+00	1.006950e+00	2.693712e-03	0.000000e+00	0.000000e+00
1.147570e+02	1.006950e+00	1.006950e+00	2.449952e-03	0.000000e+00	0.000000e+00
1.167708e+02	1.006950e+00	1.006950e+00	3.058099e-03	0.000000e+00	0.000000e+00
1.187848e+02	1.006950e+00	1.006950e+00	1.790393e-03	0.000000e+00	0.000000e+00
1.207987e+02	1.006950e+00	1.006950e+00	2.509241e-03	0.000000e+00	0.000000e+00
1.228125e+02	1.006900e+00	1.006900e+00	2.684114e-03	0.000000e+00	0.000000e+00
1.248263e+02	1.006950e+00	1.006950e+00	2.752546e-03	0.000000e+00	0.000000e+00
1.268402e+02	1.006950e+00	1.006950e+00	2.368792e-03	0.000000e+00	0.000000e+00
1.288542e+02	1.006950e+00	1.006950e+00	2.625051e-03	0.000000e+00	0.000000e+00
1.308680e+02	1.006950e+00	1.006950e+00	2.902782e-03	0.000000e+00	0.000000e+00
1.328820e+02	1.006950e+00	1.006950e+00	2.653285e-03	0.000000e+00	0.000000e+00
1.348958e+02	1.006950e+00	1.006950e+00	2.696826e-03	0.000000e+00	0.000000e+00
1.369098e+02	1.006950e+00	1.006950e+00	2.522879e-03	0.000000e+00	0.000000e+00
1.389237e+02	1.006950e+00	1.006950e+00	2.701155e-03	0.000000e+00	0.000000e+00
1.409375e+02	1.006900e+00	1.006900e+00	2.316624e-03	0.000000e+00	0.000000e+00
1.429513e+02	1.006950e+00	1.006950e+00	2.354365e-03	0.000000e+00	0.000000e+00
1.449652e+02	1.006950e+00	1.006950e+00	3.025674e-03	0.000000e+00	0.000000e+00
1.469792e+02	1.006950e+00	1.006950e+00	2.562031e-03	0.000000e+00	0.000000e+00
1.489930e+02	1.006950e+00	1.006950e+00	2.336342e-03	0.000000e+00	0.000000e+00
