# xval	 xerr-	 xerr+	 yval	 yerr-	 yerr+
1.406250e+01	1.006940e+00	1.006940e+00	7.677246e-04	0.000000e+00	0.000000e+00
1.607639e+01	1.006945e+00	1.006945e+00	7.237914e-04	0.000000e+00	0.000000e+00
1.809027e+01	1.006945e+00	1.006945e+00	6.188570e-04	0.000000e+00	0.000000e+00
2.010417e+01	1.006945e+00	1.006945e+00	4.692771e-04	0.000000e+00	0.000000e+00
2.211805e+01	1.006945e+00	1.006945e+00	4.014792e-04	0.000000e+00	0.000000e+00
2.413195e+01	1.006945e+00	1.006945e+00	4.838140e-04	0.000000e+00	0.000000e+00
2.614583e+01	1.006945e+00	1.006945e+00	5.916333e-04	0.000000e+00	0.000000e+00
2.815973e+01	1.006945e+00	1.006945e+00	7.213410e-04	0.000000e+00	0.000000e+00
3.017361e+01	1.006945e+00	1.006945e+00	8.570684e-04	0.000000e+00	0.000000e+00
3.218750e+01	1.006940e+00	1.006940e+00	1.009157e-03	0.000000e+00	0.000000e+00
3.420139e+01	1.006945e+00	1.006945e+00	1.185842e-03	0.000000e+00	0.000000e+00
3.621527e+01	1.006945e+00	1.006945e+00	1.356990e-03	0.000000e+00	0.000000e+00
3.822916e+01	1.006945e+00	1.006945e+00	1.532391e-03	0.000000e+00	0.000000e+00
4.024305e+01	1.006945e+00	1.006945e+00	1.657678e-03	0.000000e+00	0.000000e+00
4.225695e+01	1.006945e+00	1.006945e+00	1.837309e-03	0.000000e+00	0.000000e+00
4.427084e+01	1.006945e+00	1.006945e+00	2.110717e-03	0.000000e+00	0.000000e+00
4.628473e+01	1.006945e+00	1.006945e+00	2.131219e-03	0.000000e+00	0.000000e+00
4.829861e+01	1.006945e+00	1.006945e+00	2.387592e-03	0.000000e+00	0.000000e+00
5.031250e+01	1.006940e+00	1.006940e+00	2.573385e-03	0.000000e+00	0.000000e+00
5.232639e+01	1.006945e+00	1.006945e+00	2.785238e-03	0.000000e+00	0.000000e+00
5.434027e+01	1.006945e+00	1.006945e+00	3.098986e-03	0.000000e+00	0.000000e+00
5.635416e+01	1.006945e+00	1.006945e+00	3.223389e-03	0.000000e+00	0.000000e+00
5.836805e+01	1.006945e+00	1.006945e+00	3.222995e-03	0.000000e+00	0.000000e+00
6.038195e+01	1.006945e+00	1.006945e+00	3.563409e-03	0.000000e+00	0.000000e+00
6.239584e+01	1.006945e+00	1.006945e+00	4.011880e-03	0.000000e+00	0.000000e+00
6.440972e+01	1.006945e+00	1.006945e+00	4.088638e-03	0.000000e+00	0.000000e+00
6.642361e+01	1.006945e+00	1.006945e+00	4.221477e-03	0.000000e+00	0.000000e+00
6.843750e+01	1.006940e+00	1.006940e+00	4.428258e-03	0.000000e+00	0.000000e+00
7.045139e+01	1.006945e+00	1.006945e+00	4.591888e-03	0.000000e+00	0.000000e+00
7.246527e+01	1.006945e+00	1.006945e+00	4.698507e-03	0.000000e+00	0.000000e+00
7.447916e+01	1.006945e+00	1.006945e+00	5.360174e-03	0.000000e+00	0.000000e+00
7.649305e+01	1.006945e+00	1.006945e+00	5.136188e-03	0.000000e+00	0.000000e+00
7.850695e+01	1.006945e+00	1.006945e+00	5.718866e-03	0.000000e+00	0.000000e+00
8.052084e+01	1.006945e+00	1.006945e+00	5.325456e-03	0.000000e+00	0.000000e+00
8.253473e+01	1.006945e+00	1.006945e+00	5.937754e-03	0.000000e+00	0.000000e+00
8.454861e+01	1.006945e+00	1.006945e+00	6.331889e-03	0.000000e+00	0.000000e+00
8.656250e+01	1.006940e+00	1.006940e+00	6.193305e-03	0.000000e+00	0.000000e+00
8.857639e+01	1.006945e+00	1.006945e+00	6.429762e-03	0.000000e+00	0.000000e+00
9.059027e+01	1.006945e+00	1.006945e+00	6.496482e-03	0.000000e+00	0.000000e+00
9.260416e+01	1.006945e+00	1.006945e+00	6.527386e-03	0.000000e+00	0.000000e+00
9.461805e+01	1.006945e+00	1.006945e+00	6.530280e-03	0.000000e+00	0.000000e+00
9.663195e+01	1.006945e+00	1.006945e+00	6.555550e-03	0.000000e+00	0.000000e+00
9.864584e+01	1.006945e+00	1.006945e+00	7.335826e-03	0.000000e+00	0.000000e+00
1.006597e+02	1.006960e+00	1.006960e+00	8.011268e-03	0.000000e+00	0.000000e+00
1.026737e+02	1.006950e+00	1.006950e+00	7.473444e-03	0.000000e+00	0.000000e+00
1.046875e+02	1.006900e+00	1.006900e+00	6.997137e-03	0.000000e+00	0.000000e+00
1.067013e+02	1.006950e+00	1.006950e+00	8.398243e-03	0.000000e+00	0.000000e+00
1.087152e+02	1.006950e+00	1.006950e+00	7.747763e-03	0.000000e+00	0.000000e+00
1.107292e+02	1.006950e+00	1.006950e+00	7.969896e-03	0.000000e+00	0.000000e+00
1.127430e+02	1.006950e+00	1.006950e+00	7.801444e-03	0.000000e+00	0.000000e+00
1.147570e+02	1.006950e+00	1.006950e+00	8.123046e-03	0.000000e+00	0.000000e+00
1.167708e+02	1.006950e+00	1.006950e+00	8.694951e-03	0.000000e+00	0.000000e+00
1.187848e+02	1.006950e+00	1.006950e+00	7.327822e-03	0.000000e+00	0.000000e+00
1.207987e+02	1.006950e+00	1.006950e+00	8.492124e-03	0.000000e+00	0.000000e+00
1.228125e+02	1.006900e+00	1.006900e+00	8.852759e-03	0.000000e+00	0.000000e+00
1.248263e+02	1.006950e+00	1.006950e+00	8.664948e-03	0.000000e+00	0.000000e+00
1.268402e+02	1.006950e+00	1.006950e+00	1.021693e-02	0.000000e+00	0.000000e+00
1.288542e+02	1.006950e+00	1.006950e+00	8.014605e-03	0.000000e+00	0.000000e+00
1.308680e+02	1.006950e+00	1.006950e+00	1.062498e-02	0.000000e+00	0.000000e+00
1.328820e+02	1.006950e+00	1.006950e+00	9.131386e-03	0.000000e+00	0.000000e+00
1.348958e+02	1.006950e+00	1.006950e+00	9.524311e-03	0.000000e+00	0.000000e+00
1.369098e+02	1.006950e+00	1.006950e+00	1.024360e-02	0.000000e+00	0.000000e+00
1.389237e+02	1.006950e+00	1.006950e+00	9.444126e-03	0.000000e+00	0.000000e+00
