# xval	 xerr-	 xerr+	 yval	 yerr-	 yerr+
1.406250e+01	1.006940e+00	1.006940e+00	3.248492e-03	0.000000e+00	0.000000e+00
1.607639e+01	1.006945e+00	1.006945e+00	3.101524e-03	0.000000e+00	0.000000e+00
1.809027e+01	1.006945e+00	1.006945e+00	2.456091e-03	0.000000e+00	0.000000e+00
2.010417e+01	1.006945e+00	1.006945e+00	2.460652e-03	0.000000e+00	0.000000e+00
2.211805e+01	1.006945e+00	1.006945e+00	2.653483e-03	0.000000e+00	0.000000e+00
2.413195e+01	1.006945e+00	1.006945e+00	2.879562e-03	0.000000e+00	0.000000e+00
2.614583e+01	1.006945e+00	1.006945e+00	3.103632e-03	0.000000e+00	0.000000e+00
2.815973e+01	1.006945e+00	1.006945e+00	3.363523e-03	0.000000e+00	0.000000e+00
3.017361e+01	1.006945e+00	1.006945e+00	3.561769e-03	0.000000e+00	0.000000e+00
3.218750e+01	1.006940e+00	1.006940e+00	3.856960e-03	0.000000e+00	0.000000e+00
3.420139e+01	1.006945e+00	1.006945e+00	4.057516e-03	0.000000e+00	0.000000e+00
3.621527e+01	1.006945e+00	1.006945e+00	4.478616e-03	0.000000e+00	0.000000e+00
3.822916e+01	1.006945e+00	1.006945e+00	4.586733e-03	0.000000e+00	0.000000e+00
4.024305e+01	1.006945e+00	1.006945e+00	4.920528e-03	0.000000e+00	0.000000e+00
4.225695e+01	1.006945e+00	1.006945e+00	5.272071e-03	0.000000e+00	0.000000e+00
4.427084e+01	1.006945e+00	1.006945e+00	5.474360e-03	0.000000e+00	0.000000e+00
4.628473e+01	1.006945e+00	1.006945e+00	5.799724e-03	0.000000e+00	0.000000e+00
4.829861e+01	1.006945e+00	1.006945e+00	6.162002e-03	0.000000e+00	0.000000e+00
5.031250e+01	1.006940e+00	1.006940e+00	6.280076e-03	0.000000e+00	0.000000e+00
5.232639e+01	1.006945e+00	1.006945e+00	6.593893e-03	0.000000e+00	0.000000e+00
5.434027e+01	1.006945e+00	1.006945e+00	7.035887e-03	0.000000e+00	0.000000e+00
5.635416e+01	1.006945e+00	1.006945e+00	7.478675e-03	0.000000e+00	0.000000e+00
5.836805e+01	1.006945e+00	1.006945e+00	7.952429e-03	0.000000e+00	0.000000e+00
6.038195e+01	1.006945e+00	1.006945e+00	8.118694e-03	0.000000e+00	0.000000e+00
6.239584e+01	1.006945e+00	1.006945e+00	8.381920e-03	0.000000e+00	0.000000e+00
6.440972e+01	1.006945e+00	1.006945e+00	9.064180e-03	0.000000e+00	0.000000e+00
6.642361e+01	1.006945e+00	1.006945e+00	8.811189e-03	0.000000e+00	0.000000e+00
6.843750e+01	1.006940e+00	1.006940e+00	9.104171e-03	0.000000e+00	0.000000e+00
7.045139e+01	1.006945e+00	1.006945e+00	9.826324e-03	0.000000e+00	0.000000e+00
7.246527e+01	1.006945e+00	1.006945e+00	9.643978e-03	0.000000e+00	0.000000e+00
7.447916e+01	1.006945e+00	1.006945e+00	1.011770e-02	0.000000e+00	0.000000e+00
7.649305e+01	1.006945e+00	1.006945e+00	1.091745e-02	0.000000e+00	0.000000e+00
7.850695e+01	1.006945e+00	1.006945e+00	1.086415e-02	0.000000e+00	0.000000e+00
8.052084e+01	1.006945e+00	1.006945e+00	1.096930e-02	0.000000e+00	0.000000e+00
8.253473e+01	1.006945e+00	1.006945e+00	1.117322e-02	0.000000e+00	0.000000e+00
8.454861e+01	1.006945e+00	1.006945e+00	1.262549e-02	0.000000e+00	0.000000e+00
8.656250e+01	1.006940e+00	1.006940e+00	1.230591e-02	0.000000e+00	0.000000e+00
8.857639e+01	1.006945e+00	1.006945e+00	1.236573e-02	0.000000e+00	0.000000e+00
9.059027e+01	1.006945e+00	1.006945e+00	1.238764e-02	0.000000e+00	0.000000e+00
9.260416e+01	1.006945e+00	1.006945e+00	1.245340e-02	0.000000e+00	0.000000e+00
9.461805e+01	1.006945e+00	1.006945e+00	1.365565e-02	0.000000e+00	0.000000e+00
9.663195e+01	1.006945e+00	1.006945e+00	1.321322e-02	0.000000e+00	0.000000e+00
9.864584e+01	1.006945e+00	1.006945e+00	1.429021e-02	0.000000e+00	0.000000e+00
1.006597e+02	1.006960e+00	1.006960e+00	1.364474e-02	0.000000e+00	0.000000e+00
1.026737e+02	1.006950e+00	1.006950e+00	1.415317e-02	0.000000e+00	0.000000e+00
1.046875e+02	1.006900e+00	1.006900e+00	1.492767e-02	0.000000e+00	0.000000e+00
1.067013e+02	1.006950e+00	1.006950e+00	1.513346e-02	0.000000e+00	0.000000e+00
1.087152e+02	1.006950e+00	1.006950e+00	1.495921e-02	0.000000e+00	0.000000e+00
1.107292e+02	1.006950e+00	1.006950e+00	1.518874e-02	0.000000e+00	0.000000e+00
1.127430e+02	1.006950e+00	1.006950e+00	1.526192e-02	0.000000e+00	0.000000e+00
1.147570e+02	1.006950e+00	1.006950e+00	1.578090e-02	0.000000e+00	0.000000e+00
1.167708e+02	1.006950e+00	1.006950e+00	1.616792e-02	0.000000e+00	0.000000e+00
1.187848e+02	1.006950e+00	1.006950e+00	1.562919e-02	0.000000e+00	0.000000e+00
1.207987e+02	1.006950e+00	1.006950e+00	1.754029e-02	0.000000e+00	0.000000e+00
1.228125e+02	1.006900e+00	1.006900e+00	1.546154e-02	0.000000e+00	0.000000e+00
1.248263e+02	1.006950e+00	1.006950e+00	1.748990e-02	0.000000e+00	0.000000e+00
1.268402e+02	1.006950e+00	1.006950e+00	1.732627e-02	0.000000e+00	0.000000e+00
1.288542e+02	1.006950e+00	1.006950e+00	1.967565e-02	0.000000e+00	0.000000e+00
1.308680e+02	1.006950e+00	1.006950e+00	1.674947e-02	0.000000e+00	0.000000e+00
1.328820e+02	1.006950e+00	1.006950e+00	1.872396e-02	0.000000e+00	0.000000e+00
1.348958e+02	1.006950e+00	1.006950e+00	1.877524e-02	0.000000e+00	0.000000e+00
1.369098e+02	1.006950e+00	1.006950e+00	1.923058e-02	0.000000e+00	0.000000e+00
1.389237e+02	1.006950e+00	1.006950e+00	1.992673e-02	0.000000e+00	0.000000e+00
1.409375e+02	1.006900e+00	1.006900e+00	2.071594e-02	0.000000e+00	0.000000e+00
1.429513e+02	1.006950e+00	1.006950e+00	2.038125e-02	0.000000e+00	0.000000e+00
1.449652e+02	1.006950e+00	1.006950e+00	1.869247e-02	0.000000e+00	0.000000e+00
1.469792e+02	1.006950e+00	1.006950e+00	2.117725e-02	0.000000e+00	0.000000e+00
1.489930e+02	1.006950e+00	1.006950e+00	2.364222e-02	0.000000e+00	0.000000e+00
