# xval	 xerr-	 xerr+	 yval	 yerr-	 yerr+
1.406250e+01	1.006940e+00	1.006940e+00	1.327848e-03	0.000000e+00	0.000000e+00
1.607639e+01	1.006945e+00	1.006945e+00	1.152486e-03	0.000000e+00	0.000000e+00
1.809027e+01	1.006945e+00	1.006945e+00	6.280476e-04	0.000000e+00	0.000000e+00
2.010417e+01	1.006945e+00	1.006945e+00	8.674430e-04	0.000000e+00	0.000000e+00
2.211805e+01	1.006945e+00	1.006945e+00	1.135460e-03	0.000000e+00	0.000000e+00
2.413195e+01	1.006945e+00	1.006945e+00	1.418351e-03	0.000000e+00	0.000000e+00
2.614583e+01	1.006945e+00	1.006945e+00	1.756107e-03	0.000000e+00	0.000000e+00
2.815973e+01	1.006945e+00	1.006945e+00	2.026920e-03	0.000000e+00	0.000000e+00
3.017361e+01	1.006945e+00	1.006945e+00	2.454633e-03	0.000000e+00	0.000000e+00
3.218750e+01	1.006940e+00	1.006940e+00	2.784868e-03	0.000000e+00	0.000000e+00
3.420139e+01	1.006945e+00	1.006945e+00	3.124742e-03	0.000000e+00	0.000000e+00
3.621527e+01	1.006945e+00	1.006945e+00	3.630077e-03	0.000000e+00	0.000000e+00
3.822916e+01	1.006945e+00	1.006945e+00	4.052719e-03	0.000000e+00	0.000000e+00
4.024305e+01	1.006945e+00	1.006945e+00	4.663318e-03	0.000000e+00	0.000000e+00
4.225695e+01	1.006945e+00	1.006945e+00	4.827271e-03	0.000000e+00	0.000000e+00
4.427084e+01	1.006945e+00	1.006945e+00	5.597487e-03	0.000000e+00	0.000000e+00
4.628473e+01	1.006945e+00	1.006945e+00	5.733256e-03	0.000000e+00	0.000000e+00
4.829861e+01	1.006945e+00	1.006945e+00	6.421224e-03	0.000000e+00	0.000000e+00
5.031250e+01	1.006940e+00	1.006940e+00	6.840517e-03	0.000000e+00	0.000000e+00
5.232639e+01	1.006945e+00	1.006945e+00	7.517846e-03	0.000000e+00	0.000000e+00
5.434027e+01	1.006945e+00	1.006945e+00	7.673312e-03	0.000000e+00	0.000000e+00
5.635416e+01	1.006945e+00	1.006945e+00	8.770316e-03	0.000000e+00	0.000000e+00
5.836805e+01	1.006945e+00	1.006945e+00	8.932729e-03	0.000000e+00	0.000000e+00
6.038195e+01	1.006945e+00	1.006945e+00	8.548771e-03	0.000000e+00	0.000000e+00
6.239584e+01	1.006945e+00	1.006945e+00	9.793870e-03	0.000000e+00	0.000000e+00
6.440972e+01	1.006945e+00	1.006945e+00	1.024031e-02	0.000000e+00	0.000000e+00
6.642361e+01	1.006945e+00	1.006945e+00	1.085960e-02	0.000000e+00	0.000000e+00
6.843750e+01	1.006940e+00	1.006940e+00	1.186963e-02	0.000000e+00	0.000000e+00
7.045139e+01	1.006945e+00	1.006945e+00	1.178237e-02	0.000000e+00	0.000000e+00
7.246527e+01	1.006945e+00	1.006945e+00	1.242379e-02	0.000000e+00	0.000000e+00
7.447916e+01	1.006945e+00	1.006945e+00	1.310553e-02	0.000000e+00	0.000000e+00
7.649305e+01	1.006945e+00	1.006945e+00	1.321791e-02	0.000000e+00	0.000000e+00
7.850695e+01	1.006945e+00	1.006945e+00	1.289406e-02	0.000000e+00	0.000000e+00
8.052084e+01	1.006945e+00	1.006945e+00	1.569439e-02	0.000000e+00	0.000000e+00
8.253473e+01	1.006945e+00	1.006945e+00	1.385278e-02	0.000000e+00	0.000000e+00
8.454861e+01	1.006945e+00	1.006945e+00	1.479088e-02	0.000000e+00	0.000000e+00
8.656250e+01	1.006940e+00	1.006940e+00	1.543672e-02	0.000000e+00	0.000000e+00
8.857639e+01	1.006945e+00	1.006945e+00	1.553056e-02	0.000000e+00	0.000000e+00
9.059027e+01	1.006945e+00	1.006945e+00	1.566019e-02	0.000000e+00	0.000000e+00
9.260416e+01	1.006945e+00	1.006945e+00	1.579150e-02	0.000000e+00	0.000000e+00
9.461805e+01	1.006945e+00	1.006945e+00	1.749711e-02	0.000000e+00	0.000000e+00
9.663195e+01	1.006945e+00	1.006945e+00	1.760067e-02	0.000000e+00	0.000000e+00
9.864584e+01	1.006945e+00	1.006945e+00	1.889847e-02	0.000000e+00	0.000000e+00
